step,line,chars,budget_hit_chars_ge3500,answer_anywhere,answer_last500,garbled,saved_reward,recomputed_reward
101,19,2781,0,0,0,0,0.0,0.0
101,20,2932,0,0,0,0,0.0,0.0
101,21,2836,0,1,0,0,0.0,0.0
101,22,2886,0,1,0,0,0.0,0.0
101,23,2830,0,0,0,0,0.0,0.0
101,24,2847,0,0,0,0,0.0,0.0
101,25,3237,0,1,1,0,1.0,1.0
101,26,3627,1,0,0,0,0.0,0.0
101,27,3352,0,1,1,0,1.0,1.0
101,28,3261,0,0,0,0,0.0,0.0
101,29,1639,0,1,1,0,1.0,1.0
101,30,1685,0,1,1,0,1.0,1.0
101,31,2485,0,1,1,0,1.0,1.0
101,32,1673,0,1,1,0,1.0,1.0
101,33,1940,0,1,1,0,1.0,1.0
101,34,2712,0,1,1,0,1.0,1.0
101,35,2374,0,1,1,0,1.0,1.0
101,36,2398,0,1,1,0,1.0,1.0
101,37,2967,0,1,1,0,1.0,1.0
101,38,3300,0,0,0,0,0.0,0.0
101,39,2792,0,1,1,0,1.0,1.0
101,40,3235,0,1,0,0,0.0,0.0
101,41,3503,1,1,1,0,1.0,1.0
101,42,3978,1,1,0,0,0.0,0.0
101,43,3953,1,1,0,0,0.0,0.0
101,44,3974,1,1,1,0,1.0,1.0
101,45,3240,0,1,1,0,1.0,1.0
101,46,2965,0,1,1,0,1.0,1.0
101,47,3355,0,0,0,0,0.0,0.0
101,48,3397,0,1,0,0,0.0,0.0
101,49,3256,0,0,0,0,0.0,0.0
101,50,2766,0,1,1,0,1.0,1.0
101,51,2837,0,1,1,0,1.0,1.0
101,52,2277,0,1,1,0,1.0,1.0
101,53,2570,0,0,0,0,0.0,0.0
101,54,2779,0,0,0,0,0.0,0.0
101,55,2843,0,1,1,0,1.0,1.0
101,56,2799,0,1,0,0,0.0,0.0
101,57,2591,0,1,1,0,1.0,1.0
101,58,2656,0,1,1,0,1.0,1.0
101,59,1925,0,1,1,0,1.0,1.0
101,60,2986,0,1,1,0,1.0,1.0
101,61,2708,0,0,0,0,0.0,0.0
101,62,2740,0,1,1,0,0.0,0.0
101,63,2688,0,1,1,0,1.0,1.0
101,64,2870,0,1,1,0,1.0,1.0
102,1,3608,1,0,0,0,0.0,0.0
102,2,3465,0,0,0,0,0.0,0.0
102,3,3480,0,0,0,0,0.0,0.0
102,4,3468,0,0,0,0,0.0,0.0
102,5,3277,0,0,0,0,0.0,0.0
102,6,3409,0,0,0,0,0.0,0.0
102,7,3651,1,0,0,0,0.0,0.0
102,8,3721,1,0,0,0,0.0,0.0
102,9,3388,0,1,1,0,1.0,1.0
102,10,2093,0,1,1,0,1.0,1.0
102,11,3399,0,0,0,0,0.0,0.0
102,12,3541,1,1,0,0,0.0,0.0
102,13,2194,0,1,1,0,1.0,1.0
102,14,2493,0,1,1,0,1.0,1.0
102,15,2172,0,1,1,0,1.0,1.0
102,16,2101,0,1,1,0,1.0,1.0
102,17,2794,0,1,1,0,1.0,1.0
102,18,4025,1,0,0,0,0.0,0.0
102,19,3327,0,1,1,0,1.0,1.0
102,20,3063,0,1,1,0,1.0,1.0
102,21,4050,1,1,1,0,1.0,1.0
102,22,3080,0,1,1,0,1.0,1.0
102,23,3334,0,1,1,0,1.0,1.0
102,24,3740,1,1,1,0,1.0,1.0
102,25,3148,0,1,1,0,1.0,1.0
102,26,3516,1,1,0,0,0.0,0.0
102,27,2618,0,1,1,0,1.0,1.0
102,28,3482,0,1,0,0,0.0,0.0
102,29,4235,1,0,0,0,0.0,0.0
102,30,4342,1,0,0,0,0.0,0.0
102,31,4294,1,0,0,0,0.0,0.0
102,32,4324,1,0,0,0,0.0,0.0
102,33,2647,0,1,1,0,1.0,1.0
102,34,3263,0,1,0,0,0.0,0.0
102,35,2882,0,1,1,0,1.0,1.0
102,36,3278,0,1,1,0,1.0,1.0
102,37,2981,0,1,1,0,1.0,1.0
102,38,3025,0,1,1,0,0.0,0.0
102,39,3366,0,1,0,0,0.0,0.0
102,40,3033,0,1,1,0,1.0,1.0
102,41,3756,1,0,0,0,0.0,0.0
102,42,3229,0,0,0,0,0.0,0.0
102,43,3415,0,1,1,0,1.0,1.0
102,44,3470,0,1,0,0,0.0,0.0
102,45,2527,0,1,1,0,1.0,1.0
102,46,3037,0,1,1,0,1.0,1.0
102,47,2866,0,1,1,0,1.0,1.0
102,48,3615,1,1,0,0,0.0,0.0
102,49,3201,0,0,0,0,0.0,0.0
102,50,3066,0,1,1,0,1.0,1.0
102,51,2209,0,1,1,0,1.0,1.0
102,52,2650,0,1,1,0,1.0,1.0
102,53,3305,0,0,0,0,0.0,0.0
102,54,3269,0,0,0,0,0.0,0.0
102,55,3151,0,0,0,0,0.0,0.0
102,56,3320,0,0,0,0,0.0,0.0
102,57,2538,0,1,1,0,1.0,1.0
102,58,3142,0,1,1,0,1.0,1.0
102,59,2201,0,1,1,0,1.0,1.0
102,60,2870,0,1,1,0,1.0,1.0
102,61,1925,0,1,1,0,1.0,1.0
102,62,2119,0,1,1,0,1.0,1.0
102,63,1892,0,1,1,0,1.0,1.0
102,64,3303,0,1,1,0,1.0,1.0
103,1,3522,1,0,0,0,0.0,0.0
103,2,3396,0,1,0,0,0.0,0.0
103,3,3745,1,1,0,0,0.0,0.0
103,4,3602,1,1,1,0,1.0,1.0
103,5,3479,0,0,0,0,0.0,0.0
103,6,2896,0,0,0,0,0.0,0.0
103,7,3065,0,0,0,0,0.0,0.0
103,8,2888,0,0,0,0,0.0,0.0
103,9,3795,1,0,0,0,0.0,0.0
103,10,4074,1,0,0,0,0.0,0.0
103,11,4087,1,0,0,0,0.0,0.0
103,12,4029,1,0,0,0,0.0,0.0
103,13,3043,0,1,1,0,1.0,1.0
103,14,2906,0,1,1,0,1.0,1.0
103,15,2743,0,1,1,0,1.0,1.0
103,16,2060,0,1,1,0,1.0,1.0
103,17,1931,0,1,1,0,1.0,1.0
103,18,1596,0,1,1,0,1.0,1.0
103,19,1453,0,1,1,0,1.0,1.0
103,20,1728,0,1,1,0,1.0,1.0
103,21,3230,0,0,0,0,0.0,0.0
103,22,2971,0,1,0,0,0.0,0.0
103,23,3153,0,1,1,0,1.0,1.0
103,24,3152,0,0,0,0,0.0,0.0
103,25,2942,0,1,1,0,1.0,1.0
103,26,2958,0,1,1,0,1.0,1.0
103,27,3066,0,0,0,0,0.0,0.0
103,28,3441,0,0,0,0,0.0,0.0
103,29,3636,1,1,0,0,0.0,0.0
103,30,3773,1,1,1,0,1.0,1.0
103,31,3617,1,1,0,0,0.0,0.0
103,32,3704,1,1,0,0,0.0,0.0
103,33,3058,0,1,1,0,1.0,1.0
103,34,2974,0,0,0,0,0.0,0.0
103,35,2776,0,0,0,0,0.0,0.0
103,36,2865,0,0,0,0,0.0,0.0
103,37,2872,0,0,0,0,0.0,0.0
103,38,2691,0,1,1,0,1.0,1.0
103,39,2679,0,1,1,0,1.0,1.0
103,40,2589,0,1,1,0,1.0,1.0
103,41,2699,0,0,0,0,0.0,0.0
103,42,2914,0,1,1,0,1.0,1.0
103,43,3036,0,0,0,0,0.0,0.0
103,44,3171,0,0,0,0,0.0,0.0
103,45,3826,1,0,0,0,0.0,0.0
103,46,3272,0,1,1,0,1.0,1.0
103,47,3265,0,0,0,0,0.0,0.0
103,48,3673,1,1,1,0,1.0,1.0
103,49,3804,1,0,0,0,0.0,0.0
103,50,3663,1,0,0,0,0.0,0.0
103,51,3621,1,0,0,0,0.0,0.0
103,52,3782,1,0,0,0,0.0,0.0
103,53,3638,1,1,1,0,1.0,1.0
103,54,3702,1,1,1,0,1.0,1.0
103,55,3456,0,1,1,0,1.0,1.0
103,56,3548,1,1,0,0,0.0,0.0
103,57,3654,1,0,0,0,0.0,0.0
103,58,3326,0,0,0,0,0.0,0.0
103,59,2914,0,0,0,0,0.0,0.0
103,60,2634,0,1,1,0,1.0,1.0
103,61,3310,0,1,0,0,0.0,0.0
103,62,3339,0,0,0,0,0.0,0.0
103,63,3312,0,0,0,0,0.0,0.0
103,64,3591,1,0,0,0,0.0,0.0
104,1,3529,1,0,0,0,0.0,0.0
104,2,2804,0,1,1,0,1.0,1.0
104,3,2954,0,1,1,0,1.0,1.0
104,4,3196,0,1,0,0,0.0,0.0
104,5,3490,0,1,0,0,0.0,0.0
104,6,3569,1,0,0,0,0.0,0.0
104,7,3483,0,1,1,0,1.0,1.0
104,8,3313,0,1,1,0,1.0,1.0
104,9,2930,0,1,1,0,1.0,1.0
104,10,3047,0,1,1,0,1.0,1.0
104,11,3146,0,1,1,0,1.0,1.0
104,12,3223,0,0,0,0,0.0,0.0
104,13,2943,0,1,1,0,1.0,1.0
104,14,3356,0,1,1,0,1.0,1.0
104,15,3565,1,0,0,0,0.0,0.0
104,16,3434,0,0,0,0,0.0,0.0
104,17,3266,0,0,0,0,0.0,0.0
104,18,3447,0,0,0,0,0.0,0.0
104,19,2685,0,0,0,0,0.0,0.0
104,20,4122,1,0,0,0,0.0,0.0
104,21,3476,0,0,0,0,0.0,0.0
104,22,3803,1,0,0,0,0.0,0.0
104,23,3822,1,0,0,0,0.0,0.0
104,24,3616,1,0,0,0,0.0,0.0
104,25,3645,1,1,1,0,0.0,0.0
104,26,3785,1,1,0,0,0.0,0.0
104,27,3838,1,1,1,0,1.0,1.0
104,28,2704,0,1,1,0,1.0,1.0
104,29,2869,0,1,1,0,1.0,1.0
104,30,2974,0,0,0,0,0.0,0.0
104,31,2978,0,1,0,0,0.0,0.0
104,32,3056,0,1,1,0,1.0,1.0
104,33,2778,0,0,0,0,0.0,0.0
104,34,2801,0,0,0,0,0.0,0.0
104,35,2760,0,0,0,0,0.0,0.0
104,36,2847,0,1,1,0,1.0,1.0
104,37,3396,0,0,0,0,0.0,0.0
104,38,2932,0,0,0,0,0.0,0.0
104,39,3170,0,0,0,0,0.0,0.0
104,40,3262,0,0,0,0,0.0,0.0
104,41,4083,1,0,0,0,0.0,0.0
104,42,4140,1,0,0,0,0.0,0.0
104,43,4006,1,0,0,0,0.0,0.0
104,44,4116,1,0,0,0,0.0,0.0
104,45,3531,1,0,0,0,0.0,0.0
104,46,3642,1,1,1,0,1.0,1.0
104,47,3424,0,0,0,0,0.0,0.0
104,48,2750,0,1,1,0,1.0,1.0
104,49,3572,1,1,0,0,0.0,0.0
104,50,3663,1,1,0,0,0.0,0.0
104,51,3546,1,1,1,0,1.0,1.0
104,52,3522,1,1,0,0,0.0,0.0
104,53,2712,0,1,1,0,1.0,1.0
104,54,3393,0,1,0,0,0.0,0.0
104,55,2052,0,1,1,0,1.0,1.0
104,56,2543,0,1,1,0,1.0,1.0
104,57,2763,0,1,0,0,0.0,0.0
104,58,2886,0,0,0,0,0.0,0.0
104,59,3013,0,1,1,0,1.0,1.0
104,60,2887,0,0,0,0,0.0,0.0
104,61,3431,0,0,0,0,0.0,0.0
104,62,3447,0,1,0,0,0.0,0.0
104,63,3078,0,1,1,0,1.0,1.0
104,64,2306,0,1,1,0,1.0,1.0
105,1,2714,0,1,1,0,1.0,1.0
105,2,3078,0,1,0,0,0.0,0.0
105,3,3077,0,1,0,0,0.0,0.0
105,4,3232,0,1,0,0,0.0,0.0
105,5,2735,0,1,1,0,1.0,1.0
105,6,3678,1,1,0,0,0.0,0.0
105,7,3606,1,1,0,0,0.0,0.0
105,8,3254,0,1,1,0,1.0,1.0
105,9,2646,0,0,0,0,0.0,0.0
105,10,2583,0,0,0,0,0.0,0.0
105,11,2717,0,0,0,0,0.0,0.0
105,12,2637,0,0,0,0,0.0,0.0
105,13,3840,1,1,0,0,0.0,0.0
105,14,4105,1,0,0,0,0.0,0.0
105,15,4221,1,1,1,0,0.0,0.0
105,16,2803,0,1,1,0,1.0,1.0
105,17,2665,0,1,1,0,1.0,1.0
105,18,2772,0,1,1,0,1.0,1.0
105,19,1944,0,1,1,0,1.0,1.0
105,20,3323,0,0,0,0,0.0,0.0
105,21,3999,1,0,0,0,0.0,0.0
105,22,4248,1,0,0,0,0.0,0.0
105,23,4221,1,0,0,0,0.0,0.0
105,24,4013,1,0,0,0,0.0,0.0
105,25,2864,0,0,0,0,0.0,0.0
105,26,2666,0,0,0,0,0.0,0.0
105,27,2646,0,0,0,0,0.0,0.0
105,28,2650,0,0,0,0,0.0,0.0
105,29,3595,1,0,0,0,0.0,0.0
105,30,3495,0,0,0,0,0.0,0.0
105,31,3571,1,0,0,0,0.0,0.0
105,32,3388,0,0,0,0,0.0,0.0
105,33,2334,0,1,1,0,1.0,1.0
105,34,1723,0,1,1,1,1.0,1.0
105,35,2172,0,1,1,0,1.0,1.0
105,36,2063,0,1,1,0,1.0,1.0
105,37,3734,1,0,0,0,0.0,0.0
105,38,3723,1,0,0,0,0.0,0.0
105,39,3753,1,0,0,0,0.0,0.0
105,40,3712,1,0,0,0,0.0,0.0
105,41,3509,1,0,0,0,0.0,0.0
105,42,3382,0,0,0,0,0.0,0.0
105,43,3710,1,0,0,0,0.0,0.0
105,44,3427,0,0,0,0,0.0,0.0
105,45,2809,0,1,1,0,1.0,1.0
105,46,1969,0,1,1,0,1.0,1.0
105,47,2184,0,1,1,0,1.0,1.0
105,48,2931,0,1,1,0,1.0,1.0
105,49,2483,0,0,0,0,0.0,0.0
105,50,2482,0,0,0,0,0.0,0.0
105,51,2550,0,1,1,0,1.0,1.0
105,52,2293,0,0,0,0,0.0,0.0
105,53,3416,0,0,0,0,0.0,0.0
105,54,3402,0,0,0,0,0.0,0.0
105,55,3523,1,0,0,0,0.0,0.0
105,56,3459,0,0,0,0,0.0,0.0
105,57,3527,1,0,0,0,0.0,0.0
105,58,2446,0,1,1,0,1.0,1.0
105,59,2731,0,1,1,0,1.0,1.0
105,60,2232,0,1,1,0,1.0,1.0
105,61,2312,0,1,1,0,1.0,1.0
105,62,2750,0,1,1,0,1.0,1.0
105,63,2587,0,1,1,0,1.0,1.0
105,64,3013,0,1,1,0,1.0,1.0
106,1,3772,1,0,0,0,0.0,0.0
106,2,3934,1,0,0,0,0.0,0.0
106,3,4018,1,0,0,0,0.0,0.0
106,4,3465,0,0,0,0,0.0,0.0
106,5,2866,0,0,0,0,0.0,0.0
106,6,3107,0,1,1,0,1.0,1.0
106,7,2937,0,0,0,0,0.0,0.0
106,8,3035,0,1,0,0,0.0,0.0
106,9,3466,0,1,0,0,0.0,0.0
106,10,3653,1,1,0,0,0.0,0.0
106,11,2249,0,1,1,0,1.0,1.0
106,12,3839,1,0,0,0,0.0,0.0
106,13,2323,0,1,1,0,1.0,1.0
106,14,2153,0,1,1,0,1.0,1.0
106,15,2715,0,1,1,0,1.0,1.0
106,16,1983,0,1,1,0,1.0,1.0
106,17,3265,0,1,0,0,0.0,0.0
106,18,3053,0,1,1,0,1.0,1.0
106,19,2813,0,1,1,0,1.0,1.0
106,20,2696,0,1,1,0,1.0,1.0
106,21,2793,0,1,1,0,1.0,1.0
106,22,2061,0,1,1,0,1.0,1.0
106,23,2555,0,1,1,0,1.0,1.0
106,24,2765,0,1,1,0,1.0,1.0
106,25,2954,0,1,1,0,1.0,1.0
106,26,3082,0,0,0,0,0.0,0.0
106,27,3060,0,0,0,0,0.0,0.0
106,28,3132,0,0,0,0,0.0,0.0
106,29,3234,0,0,0,0,0.0,0.0
106,30,2710,0,0,0,0,0.0,0.0
106,31,2973,0,0,0,0,0.0,0.0
106,32,3077,0,0,0,0,0.0,0.0
106,33,2759,0,1,1,0,1.0,1.0
106,34,2913,0,1,1,0,1.0,1.0
106,35,3262,0,1,1,0,1.0,1.0
106,36,2699,0,1,1,0,1.0,1.0
106,37,1467,0,1,1,0,1.0,1.0
106,38,1879,0,1,1,0,1.0,1.0
106,39,1502,0,1,1,0,1.0,1.0
106,40,1360,0,1,1,0,1.0,1.0
106,41,3762,1,0,0,0,0.0,0.0
106,42,3903,1,0,0,0,0.0,0.0
106,43,3986,1,0,0,0,0.0,0.0
106,44,3684,1,0,0,0,0.0,0.0
106,45,3421,0,0,0,0,0.0,0.0
106,46,3383,0,1,1,0,1.0,1.0
106,47,3332,0,0,0,0,0.0,0.0
106,48,3178,0,0,0,0,0.0,0.0
106,49,3047,0,0,0,0,0.0,0.0
106,50,3159,0,0,0,0,0.0,0.0
106,51,2791,0,0,0,0,0.0,0.0
106,52,2664,0,1,1,0,1.0,1.0
106,53,2870,0,0,0,0,0.0,0.0
106,54,2796,0,1,1,0,1.0,1.0
106,55,2884,0,1,1,0,1.0,1.0
106,56,2773,0,0,0,0,0.0,0.0
106,57,3034,0,0,0,0,0.0,0.0
106,58,3136,0,1,1,0,1.0,1.0
106,59,3369,0,1,0,0,0.0,0.0
106,60,3192,0,1,1,0,1.0,1.0
106,61,4442,1,0,0,0,0.0,0.0
106,62,4287,1,0,0,0,0.0,0.0
106,63,4418,1,0,0,0,0.0,0.0
106,64,4093,1,0,0,0,0.0,0.0
107,1,1781,0,1,1,0,1.0,1.0
107,2,2297,0,1,1,0,1.0,1.0
107,3,1653,0,1,1,0,1.0,1.0
107,4,2692,0,1,1,0,1.0,1.0
107,5,3039,0,1,1,0,1.0,1.0
107,6,2785,0,0,0,0,0.0,0.0
107,7,2992,0,1,0,0,0.0,0.0
107,8,2768,0,0,0,0,0.0,0.0
107,9,2638,0,1,1,0,1.0,1.0
107,10,2868,0,1,1,0,1.0,1.0
107,11,3792,1,1,1,0,1.0,1.0
107,12,2355,0,1,1,0,1.0,1.0
107,13,3371,0,0,0,0,0.0,0.0
107,14,3327,0,0,0,0,0.0,0.0
107,15,3324,0,1,1,0,1.0,1.0
107,16,3278,0,1,1,0,1.0,1.0
107,17,2417,0,0,0,0,0.0,0.0
107,18,2603,0,1,1,0,1.0,1.0
107,19,2826,0,0,0,0,0.0,0.0
107,20,2763,0,0,0,0,0.0,0.0
107,21,3003,0,1,1,0,1.0,1.0
107,22,2002,0,1,1,0,1.0,1.0
107,23,2922,0,1,1,0,1.0,1.0
107,24,3246,0,0,0,0,0.0,0.0
107,25,2591,0,0,0,0,0.0,0.0
107,26,2441,0,0,0,0,0.0,0.0
107,27,2550,0,0,0,0,0.0,0.0
107,28,2623,0,1,1,0,1.0,1.0
107,29,3230,0,1,1,0,1.0,1.0
107,30,3138,0,1,1,0,1.0,1.0
107,31,3056,0,1,0,0,0.0,0.0
107,32,3106,0,1,0,0,0.0,0.0
107,33,3775,1,1,1,0,1.0,1.0
107,34,2031,0,1,1,0,1.0,1.0
107,35,3433,0,1,1,0,1.0,1.0
107,36,3760,1,1,0,0,0.0,0.0
107,37,3033,0,0,0,0,0.0,0.0
107,38,3047,0,0,0,0,0.0,0.0
107,39,3117,0,0,0,0,0.0,0.0
107,40,3089,0,0,0,0,0.0,0.0
107,41,3348,0,0,0,0,0.0,0.0
107,42,3139,0,0,0,0,0.0,0.0
107,43,3176,0,0,0,0,0.0,0.0
107,44,3096,0,0,0,0,0.0,0.0
107,45,2989,0,0,0,0,0.0,0.0
107,46,2818,0,0,0,0,0.0,0.0
107,47,2975,0,0,0,0,0.0,0.0
107,48,2900,0,0,0,0,0.0,0.0
107,49,3582,1,0,0,0,0.0,0.0
107,50,3672,1,0,0,0,0.0,0.0
107,51,4034,1,0,0,0,0.0,0.0
107,52,3869,1,0,0,0,0.0,0.0
107,53,3357,0,0,0,0,0.0,0.0
107,54,3674,1,0,0,0,0.0,0.0
107,55,3943,1,0,0,0,0.0,0.0
107,56,3711,1,0,0,0,0.0,0.0
107,57,3689,1,0,0,0,0.0,0.0
107,58,3847,1,0,0,0,0.0,0.0
107,59,3629,1,0,0,0,0.0,0.0
107,60,3833,1,0,0,0,0.0,0.0
107,61,3610,1,0,0,0,0.0,0.0
107,62,3776,1,0,0,0,0.0,0.0
107,63,3752,1,0,0,0,0.0,0.0
107,64,3431,0,0,0,0,0.0,0.0
108,1,2435,0,0,0,0,0.0,0.0
108,2,2505,0,0,0,0,0.0,0.0
108,3,2590,0,0,0,0,0.0,0.0
108,4,2425,0,0,0,0,0.0,0.0
108,5,3545,1,1,1,0,1.0,1.0
108,6,3545,1,1,1,0,1.0,1.0
108,7,3673,1,1,0,0,0.0,0.0
108,8,2977,0,1,1,0,1.0,1.0
108,9,2804,0,1,0,0,0.0,0.0
108,10,2898,0,1,1,0,1.0,1.0
108,11,3026,0,1,0,0,0.0,0.0
108,12,2201,0,1,1,0,1.0,1.0
108,13,3403,0,1,1,0,1.0,1.0
108,14,2406,0,1,1,0,1.0,1.0
108,15,2367,0,1,1,0,1.0,1.0
108,16,1531,0,1,1,0,1.0,1.0
108,17,3310,0,1,0,0,0.0,0.0
108,18,2818,0,1,1,0,1.0,1.0
108,19,3404,0,1,0,0,0.0,0.0
108,20,2938,0,1,1,0,1.0,1.0
108,21,3848,1,0,0,0,0.0,0.0
108,22,4259,1,0,0,0,0.0,0.0
108,23,3949,1,0,0,0,0.0,0.0
108,24,3900,1,0,0,0,0.0,0.0
108,25,3394,0,1,1,0,1.0,1.0
108,26,3505,1,0,0,0,0.0,0.0
108,27,3673,1,0,0,0,0.0,0.0
108,28,3458,0,0,0,0,0.0,0.0
108,29,3046,0,1,1,0,1.0,1.0
108,30,2973,0,1,1,0,1.0,1.0
108,31,3468,0,1,1,0,1.0,1.0
108,32,2865,0,1,1,0,1.0,1.0
108,33,2988,0,1,1,0,1.0,1.0
108,34,2817,0,1,1,0,1.0,1.0
108,35,2261,0,1,1,0,1.0,1.0
108,36,3255,0,1,0,0,0.0,0.0
108,37,2955,0,1,1,0,1.0,1.0
108,38,2570,0,1,1,0,1.0,1.0
108,39,3081,0,1,1,0,1.0,1.0
108,40,3420,0,0,0,0,0.0,0.0
108,41,3347,0,1,0,0,0.0,0.0
108,42,2457,0,1,1,0,1.0,1.0
108,43,3161,0,1,0,0,0.0,0.0
108,44,3319,0,0,0,0,0.0,0.0
108,45,2729,0,0,0,0,0.0,0.0
108,46,2757,0,0,0,0,0.0,0.0
108,47,3165,0,0,0,0,0.0,0.0
108,48,2968,0,0,0,0,0.0,0.0
108,49,3132,0,0,0,0,0.0,0.0
108,50,3104,0,1,0,0,0.0,0.0
108,51,3062,0,0,0,0,0.0,0.0
108,52,2638,0,1,1,0,1.0,1.0
108,53,4157,1,0,0,0,0.0,0.0
108,54,4018,1,0,0,0,0.0,0.0
108,55,3888,1,0,0,0,0.0,0.0
108,56,3686,1,0,0,0,0.0,0.0
108,57,1560,0,1,1,0,1.0,1.0
108,58,1684,0,1,1,0,1.0,1.0
108,59,1769,0,1,1,0,1.0,1.0
108,60,2061,0,1,1,0,1.0,1.0
108,61,1636,0,1,1,0,1.0,1.0
108,62,1796,0,1,1,0,1.0,1.0
108,63,2960,0,1,1,0,1.0,1.0
108,64,2376,0,1,1,0,1.0,1.0
109,1,2302,0,1,1,0,1.0,1.0
109,2,2597,0,1,0,0,0.0,0.0
109,3,2470,0,0,0,0,0.0,0.0
109,4,2523,0,1,1,0,1.0,1.0
109,5,4269,1,0,0,0,0.0,0.0
109,6,4014,1,0,0,0,0.0,0.0
109,7,4029,1,0,0,0,0.0,0.0
109,8,4319,1,0,0,0,0.0,0.0
109,9,2689,0,1,1,0,1.0,1.0
109,10,3180,0,1,1,0,1.0,1.0
109,11,3676,1,1,1,0,1.0,1.0
109,12,2964,0,1,1,0,1.0,1.0
109,13,3227,0,1,0,0,0.0,0.0
109,14,3684,1,0,0,0,0.0,0.0
109,15,3269,0,1,1,0,1.0,1.0
109,16,3208,0,0,0,0,0.0,0.0
109,17,3621,1,1,0,0,0.0,0.0
109,18,3478,0,0,0,0,0.0,0.0
109,19,3077,0,0,0,0,0.0,0.0
109,20,3685,1,1,0,0,0.0,0.0
109,21,2702,0,1,1,0,1.0,1.0
109,22,3519,1,1,0,0,0.0,0.0
109,23,3386,0,1,0,0,0.0,0.0
109,24,3528,1,1,1,0,1.0,1.0
109,25,3670,1,0,0,0,0.0,0.0
109,26,3899,1,0,0,0,0.0,0.0
109,27,3550,1,0,0,0,0.0,0.0
109,28,2876,0,1,1,0,1.0,1.0
109,29,3059,0,0,0,0,0.0,0.0
109,30,3185,0,1,1,0,1.0,1.0
109,31,2833,0,0,0,0,0.0,0.0
109,32,2925,0,1,0,0,0.0,0.0
109,33,1796,0,1,1,0,1.0,1.0
109,34,2091,0,1,1,0,1.0,1.0
109,35,3323,0,1,0,0,0.0,0.0
109,36,1982,0,1,1,0,1.0,1.0
109,37,4010,1,0,0,0,0.0,0.0
109,38,4306,1,0,0,0,0.0,0.0
109,39,4083,1,0,0,0,0.0,0.0
109,40,4147,1,0,0,0,0.0,0.0
109,41,1759,0,1,1,0,1.0,1.0
109,42,2209,0,1,1,0,1.0,1.0
109,43,1622,0,1,1,0,1.0,1.0
109,44,3712,1,1,1,0,1.0,1.0
109,45,3595,1,0,0,0,0.0,0.0
109,46,3553,1,0,0,0,0.0,0.0
109,47,3707,1,0,0,0,0.0,0.0
109,48,3782,1,0,0,0,0.0,0.0
109,49,4103,1,0,0,0,0.0,0.0
109,50,3986,1,0,0,0,0.0,0.0
109,51,3885,1,0,0,0,0.0,0.0
109,52,4129,1,0,0,0,0.0,0.0
109,53,3283,0,1,1,0,1.0,1.0
109,54,3501,1,1,1,0,1.0,1.0
109,55,3527,1,0,0,0,0.0,0.0
109,56,3358,0,1,1,0,1.0,1.0
109,57,2581,0,0,0,0,0.0,0.0
109,58,2477,0,0,0,0,0.0,0.0
109,59,2769,0,0,0,0,0.0,0.0
109,60,2585,0,0,0,0,0.0,0.0
109,61,4087,1,0,0,0,0.0,0.0
109,62,3969,1,0,0,0,0.0,0.0
109,63,3560,1,1,1,0,1.0,1.0
109,64,4042,1,0,0,0,0.0,0.0
110,1,2193,0,1,1,0,1.0,1.0
110,2,3277,0,1,1,0,1.0,1.0
110,3,2114,0,1,1,0,1.0,1.0
110,4,2507,0,1,1,0,1.0,1.0
110,5,3257,0,0,0,0,0.0,0.0
110,6,3331,0,0,0,0,0.0,0.0
110,7,3290,0,1,1,0,1.0,1.0
110,8,3454,0,0,0,0,0.0,0.0
110,9,3040,0,0,0,0,0.0,0.0
110,10,2806,0,0,0,0,0.0,0.0
110,11,3064,0,0,0,0,0.0,0.0
110,12,2666,0,0,0,0,0.0,0.0
110,13,2329,0,1,1,0,1.0,1.0
110,14,2961,0,0,0,0,0.0,0.0
110,15,2860,0,0,0,0,0.0,0.0
110,16,2737,0,1,1,0,1.0,1.0
110,17,3689,1,0,0,0,0.0,0.0
110,18,3472,0,0,0,0,0.0,0.0
110,19,3770,1,0,0,0,0.0,0.0
110,20,3588,1,1,0,0,0.0,0.0
110,21,2800,0,1,1,0,1.0,1.0
110,22,3096,0,1,0,0,0.0,0.0
110,23,3242,0,0,0,0,0.0,0.0
110,24,3194,0,1,0,0,0.0,0.0
110,25,3032,0,0,0,0,0.0,0.0
110,26,2946,0,1,1,0,1.0,1.0
110,27,2882,0,1,1,0,0.0,0.0
110,28,3192,0,0,0,0,0.0,0.0
110,29,3158,0,0,0,0,0.0,0.0
110,30,2837,0,0,0,0,0.0,0.0
110,31,2664,0,0,0,0,0.0,0.0
110,32,2786,0,0,0,0,0.0,0.0
110,33,3410,0,1,1,0,1.0,1.0
110,34,3458,0,1,1,0,1.0,1.0
110,35,3142,0,0,0,0,0.0,0.0
110,36,3482,0,0,0,0,0.0,0.0
110,37,3572,1,0,0,0,0.0,0.0
110,38,3647,1,0,0,0,0.0,0.0
110,39,3574,1,0,0,0,0.0,0.0
110,40,3854,1,0,0,0,0.0,0.0
110,41,3693,1,0,0,0,0.0,0.0
110,42,3575,1,0,0,0,0.0,0.0
110,43,3505,1,0,0,0,0.0,0.0
110,44,3616,1,0,0,0,0.0,0.0
110,45,2705,0,1,1,0,1.0,1.0
110,46,2207,0,1,1,0,1.0,1.0
110,47,2231,0,1,1,0,1.0,1.0
110,48,2160,0,1,1,0,1.0,1.0
